Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
intellectStele04Desc,items,Clothes,,,"Carry it, and increase the ""Intellect"" attribute 4 level.",,,,,,古代の石碑の記録：「十分な知恵ですべての困難を解決できる。」\n持ち運び、「Intellect」属性4レベルが上がります。,,,,,,古老石碑记载着：「充足的智慧能面对一切困难时迎刃而解」。\n携带着，提升4个「智力」属性等级。,古老石碑記載著：「充足的智慧能面對一切困難時迎刃而解」。\n攜帶著，提升4個「智力」屬性等級。,
intellectStele05,items,Clothes,,,Intellect Emblem V,,,,,,Intellectの紋章V,,,,,,智力石碑Ⅴ,智力石碑Ⅴ,
intellectStele05Desc,items,Clothes,,,"Carry it, and increase the ""Intellect"" attribute 5 level.",,,,,,古代の石碑の記録：「十分な知恵ですべての困難を解決できる。」\n持ち運び、「Intellect」属性5レベルが上がります。,,,,,,古老石碑记载着：「充足的智慧能面对一切困难时迎刃而解」。\n携带着，提升5个「智力」属性等级。,古老石碑記載著：「充足的智慧能面對一切困難時迎刃而解」。\n攜帶著，提升5個「智力」屬性等級。,

advancedBladeTrap,blocks,Electricity,,,Reinforced Blade Trap,,,,,,強化ブレードトラップ,,,,,,强化型刀片陷阱,強化型刀片陷阱,
advancedBladeTrapDesc,blocks,Electricity,,,"Durable, sharp blade, shredded.",,,,,,耐久性が高く、鋭利なブレードで、細断されています。,,,,,,更耐久更锋利的刀片，切碎就对了。,更耐久更鋒利的刀片，切碎就對了。,
advancedElecFencepost,blocks,Electricity,,,Reinforced Electric Fence post,,,,,,強化電流フェンスポスト,,,,,,强化型电击栅栏,強化型電擊柵欄,
advancedElecFencepostDesc,blocks,Electricity,,,"More durable quality, more electric shock!",,,,,,より耐久性のある品質、より多くの感電！,,,,,,更耐用的品质，多电几下吧。,更耐用的品質，多電幾下吧。,
advancedChainLinkBlockVariantHelper,blocks,Block,,,Set of reinforced chain link fence,,,,,,強化チェーンリンクフェンスのセット,,,,,,强化型铁丝网方块集合,強化型鐵絲網方塊集合,
advancedChainLink,blocks,Block,,,Reinforced chain link fence,,,,,,強化されたチェーンリンクフェンス,,,,,,强化型铁丝网,強化型鐵絲網,
advancedChainLinkDesc,blocks,Block,,,Strengthening the barbed wire can withstand more attacks and penetrate bullets.,,,,,,有刺鉄線を強化すると、より多くの攻撃に耐え、弾丸を貫通させることができます。,,,,,,将铁丝网强化后，可以承受更多的攻击，并且可使子弹穿透。,將鐵絲網強化後，可以承受更多的攻擊，並且可使子彈穿透。,
advancedChainLinkFenceBottomPole,blocks,Block,,,Reinforced chain link fence(Bottom Pole),,,,,,強化チェーンリンクフェンス(Bottom Pole),,,,,,强化型铁丝网(侧附直杆),強化型鐵絲網(側附直桿),
advancedChainLinkFenceTop,blocks,Block,,,Reinforced chain link fence(Top),,,,,,強化チェーンリンクフェンス(Top),,,,,,强化型铁丝网(上附横杆),強化型鐵絲網(上附橫桿),
advancedChainLinkFenceTopPole,blocks,Block,,,Reinforced chain link fence(Top Pole),,,,,,強化チェーンリンクフェンス(Top Pole),,,,,,强化型铁丝网(右上角),強化型鐵絲網(右上角),
advancedChainLinkPole,blocks,Block,,,Reinforced chain link fence(Pole),,,,,,強化チェーンリンクフェンス(Pole),,,,,,强化型铁丝网立杆,強化型鐵絲網立桿,
advancedChainLinkCornerTop,blocks,Block,,,Reinforced chain link fence(Corner Top),,,,,,強化チェーンリンクフェンス(Corner Top),,,,,,强化型铁丝网(上转角附杆),強化型鐵絲網(上轉角附桿),
advancedChainLinkCornerBottom,blocks,Block,,,Reinforced chain link fence(corner Bottom),,,,,,強化チェーンリンクフェンス(Corner Bottom),,,,,,强化型铁丝网(转角附杆),強化型鐵絲網(轉角附桿),
advancedChainLinkFenceTopPole2,blocks,Block,,,Reinforced chain link fence(Top Pole2),,,,,,強化チェーンリンクフェンス(Top Pole2),,,,,,强化型铁丝网(左上角),強化型鐵絲網(左上角),

woodAdvancedCrossBlockVariantHelper,blocks,Block,,,Set of wooden X-shaped blocks,,,,,,木製のX型ブロックのセット,,,,,,木头X型建筑方块集合,木頭X型建築方塊集合,
woodAdvancedCrossBlockVariantHelperDesc,blocks,Block,,,"Can be used for base, can be upgraded and repaired with tools, and can be upgraded to higher level blocks with materials such as wood, scrap iron, wrought iron, and forged steel. You can reduce the amount of synthetic materials by upgrading the ""The Midas Touch"" skill.",,,,,,台座に使用でき、工具を使用してアップグレードおよび修復でき、木材、鉄くず、錬鉄、鍛鋼などの材料を使用して、より高レベルのブロックにアップグレードできます。\n「点石成金」スキルをアップグレードすると、合成材料の量を減らすことができます。,,,,,,用于基座，可用工具进行升级与修理，使用木头、废铁、锻铁、锻钢等等材料可升级到更高阶级方块。\n提升「点石成金」技能可以降低合成材料量。,用於基座，可用工具進行升級與修理，使用木頭、廢鐵、鍛鐵、鍛鋼等等材料可升級到更高階級方塊。\n提升「點石成金」技能可以降低合成材料量。,
stoneAdvancedCrossBlockVariantHelper,blocks,Block,,,Set of flagstone X-shaped blocks,,,,,,敷石のXブロックのセット,,,,,,石板X型建筑方块集合,石板X型建築方塊集合,
stoneAdvancedCrossBlockVariantHelperDesc,blocks,Block,,,"Can be used as a base and can be upgraded and repaired with tools. You can upgrade to higher level blocks using pebbles, mixed cement, forged steel and more. You can reduce the amount of synthetic materials by upgrading the ""The Midas Touch"" skill.",,,,,,台座として使用でき、工具でアップグレードして修復できます。小石、混合セメント、鍛鋼などを使用して、より高いレベルのブロックにアップグレードできます。\n「点石成金」スキルをアップグレードすると、合成材料の量を減らすことができます。,,,,,,用于基座，可用工具进行升级与修理，使用鹅卵石、溷合水泥、锻钢等等材料可升级到更高阶级方块。\n提升「点石成金」技能可以降低合成材料量。,用於基座，可用工具進行升級與修理，使用鵝卵石、混合水泥、鍛鋼等等材料可升級到更高階級方塊。\n提升「點石成金」技能可以降低合成材料量。,
woodAdvancedCrossCtr,blocks,Block,,,Wooden X block (Center),,,,,,木製のX型ブロック(Center),,,,,,木头X型方块(中心),木頭X型方塊(中心),
woodAdvancedPoleSupportCtr,blocks,Block,,,Wooden X block (Pole Support Center),,,,,,木製のX型ブロック(Pole Support Center),,,,,,木头X型方块支撑单斜(中心),木頭X型方塊支撐單斜(中心),
woodAdvancedCross,blocks,Block,,,Wooden X block (Side),,,,,,木製のX型ブロック(Side),,,,,,木头X型方块(靠边),木頭X型方塊(靠邊),
woodAdvancedPoleSupport,blocks,Block,,,Wooden X block (Pole Support Side1),,,,,,木製のX型ブロック(Pole Support Side1),,,,,,木头X型方块支撑单斜(靠边1),木頭X型方塊支撐單斜(靠邊1),
woodAdvancedPoleSupport2,blocks,Block,,,Wooden X block (Pole Support Side2),,,,,,木製のX型ブロック(Pole Support Side2),,,,,,木头X型方块支撑单斜(靠边2),木頭X型方塊支撐單斜(靠邊2),
woodAdvancedSupport,blocks,Block,,,Wooden X block (Coarse Pole Support Center),,,,,,木製のX型ブロック(Coarse Pole Support Center),,,,,,木头X型方块粗支撑单斜(中心),木頭X型方塊粗支撐單斜(中心),
woodAdvancedPillar100,blocks,Block,,,Wooden X block (Pillar100),,,,,,木製のX型ブロック(Pillar100),,,,,,木头粗圆柱100,木頭粗圓柱100,
woodAdvancedPillar50,blocks,Block,,,Wooden X block (Pillar50),,,,,,木製のX型ブロック(Pillar50),,,,,,木头粗圆柱50,木頭粗圓柱50,
strengthenedWoodAdvancedCrossCtr,blocks,Block,,,Reinforced wood X block (Center),,,,,,強化ウッドX型ブロック(Center),,,,,,强化木头X型方块(中心),強化木頭X型方塊(中心),
strengthenedWoodAdvancedPoleSupportCtr,blocks,Block,,,Reinforced wood X block (Pole Support Center),,,,,,強化ウッドX型ブロック(Pole Support Center),,,,,,强化木头X型方块支撑单斜(中心),強化木頭X型方塊支撐單斜(中心),
strengthenedWoodAdvancedCross,blocks,Block,,,Reinforced wood X block (Side),,,,,,強化ウッドX型ブロック(Side),,,,,,强化木头X型方块(靠边),強化木頭X型方塊(靠邊),
strengthenedWoodAdvancedPoleSupport,blocks,Block,,,Reinforced wood X block (Pole Support Side1),,,,,,強化ウッドX型ブロック(Pole Support Side1),,,,,,强化木头X型方块支撑单斜(靠边1),強化木頭X型方塊支撐單斜(靠邊1),
strengthenedWoodAdvancedPoleSupport2,blocks,Block,,,Reinforced wood X block (Pole Support Side2),,,,,,強化ウッドX型ブロック(Pole Support Side2),,,,,,强化木头X型方块支撑单斜(靠边2),強化木頭X型方塊支撐單斜(靠邊2),
strengthenedWoodAdvancedSupport,blocks,Block,,,Reinforced wood X block (Coarse Pole Support Center),,,,,,強化ウッドX型ブロック(Coarse Pole Support Center),,,,,,强化木头X型方块粗支撑单斜(中心),強化木頭X型方塊粗支撐單斜(中心),
strengthenedWoodAdvancedPillar100,blocks,Block,,,Reinforced wood X block (Pillar100),,,,,,強化ウッドX型ブロック(Pillar100),,,,,,强化木材粗圆柱100,強化木材粗圓柱100,
strengthenedWoodAdvancedPillar50,blocks,Block,,,Reinforced wood X block (Pillar50),,,,,,強化ウッドX型ブロック(Pillar50),,,,,,强化木材粗圆柱50,強化木材粗圓柱50,
metalReinforcementAdvancedCrossCtr,blocks,Block,,,Metal-reinforced wood X block (Center),,,,,,金属強化木材X型ブロック(Center),,,,,,金属补强木头X型方块(中心),金屬補強木頭X型方塊(中心),
metalReinforcementAdvancedPoleSupportCtr,blocks,Block,,,Metal-reinforced wood X block (Pole Support Center),,,,,,金属強化木材X型ブロック(Pole Support Center),,,,,,金属补强木头X型方块支撑单斜(中心),金屬補強木頭X型方塊支撐單斜(中心),
metalReinforcementAdvancedCross,blocks,Block,,,Metal-reinforced wood X block (Side),,,,,,金属強化木材X型ブロック(Side),,,,,,金属补强木头X型方块(靠边),金屬補強木頭X型方塊(靠邊),
metalReinforcementAdvancedPoleSupport,blocks,Block,,,Metal-reinforced wood X block (Pole Support Side1),,,,,,金属強化木材X型ブロック(Pole Support Side1),,,,,,金属补强木头X型方块支撑单斜(靠边1),金屬補強木頭X型方塊支撐單斜(靠邊1),
metalReinforcementAdvancedPoleSupport2,blocks,Block,,,Metal-reinforced wood X block (Pole Support Side2),,,,,,金属強化木材X型ブロック(Pole Support Side2),,,,,,金属补强木头X型方块支撑单斜(靠边2),金屬補強木頭X型方塊支撐單斜(靠邊2),
metalReinforcementAdvancedSupport,blocks,Block,,,Metal-reinforced wood X block (Coarse Pole Support Center),,,,,,金属強化木材X型ブロック(Coarse Pole Support Center),,,,,,金属补强木头X型方块粗支撑单斜(中心),金屬補強木頭X型方塊粗支撐單斜(中心),
metalReinforcementAdvancedPillar100,blocks,Block,,,Metal-reinforced wood X block (Pillar100),,,,,,金属強化木材X型ブロック(Pillar100),,,,,,金属补强木材粗圆柱100,金屬補強木材粗圓柱100,
metalReinforcementAdvancedPillar50,blocks,Block,,,Metal-reinforced wood X block (Pillar50),,,,,,金属強化木材X型ブロック(Pillar50),,,,,,金属补强木材粗圆柱50,金屬補強木材粗圓柱50,
strengthenedIronAdvancedCrossCtr,blocks,Block,,,Reinforced iron X block (Center),,,,,,強化鉄X型ブロック(Center),,,,,,强化铁X型方块(中心),強化鐵X型方塊(中心),
strengthenedIronAdvancedPoleSupportCtr,blocks,Block,,,Reinforced iron X block (Pole Support Center),,,,,,強化鉄X型ブロック(Pole Support Center),,,,,,强化铁X型方块支撑单斜(中心),強化鐵X型方塊支撐單斜(中心),
strengthenedIronAdvancedCross,blocks,Block,,,Reinforced iron X block (Side),,,,,,強化鉄X型ブロック(Side),,,,,,强化铁X型方块(靠边),強化鐵X型方塊(靠邊),
strengthenedIronAdvancedPoleSupport,blocks,Block,,,Reinforced iron X block (Pole Support Side1),,,,,,強化鉄X型ブロック(Pole Support Side1),,,,,,强化铁X型方块支撑单斜(靠边1),強化鐵X型方塊支撐單斜(靠邊1),
strengthenedIronAdvancedPoleSupport2,blocks,Block,,,Reinforced iron X block (Pole Support Side2),,,,,,強化鉄X型ブロック(Pole Support Side2),,,,,,强化铁X型方块支撑单斜(靠边2),強化鐵X型方塊支撐單斜(靠邊2),
strengthenedIronAdvancedSupport,blocks,Block,,,Reinforced iron X block (Coarse Pole Support Center),,,,,,強化鉄X型ブロック(Coarse Pole Support Center),,,,,,强化铁X型方块粗支撑单斜(中心),強化鐵X型方塊粗支撐單斜(中心),
strengthenedIronAdvancedPillar100,blocks,Block,,,Reinforced iron X block (Pillar100),,,,,,強化鉄X型ブロック(Pillar100),,,,,,强化铁粗圆柱100,強化鐵粗圓柱100,
strengthenedIronAdvancedPillar50,blocks,Block,,,Reinforced iron X block (Pillar50),,,,,,強化鉄X型ブロック(Pillar50),,,,,,强化铁粗圆柱50,強化鐵粗圓柱50,
steelAdvancedCrossCtr,blocks,Block,,,Steel X block (Center),,,,,,スチールX型ブロック(Center),,,,,,钢铁X型方块(中心),鋼鐵X型方塊(中心),
